Country,Country_Code,Year,Value,UNIT_MEASURE,OBS_STATUS,Indicator,Indicator_Code,processed_at,indicator_clean,connection_type
Virgin Islands (U.S.),VIR,2020,,Percentage,Missing,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Virgin Islands (U.S.),VIR,2019,,Percentage,Missing,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Virgin Islands (U.S.),VIR,2018,,Percentage,Missing,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Virgin Islands (U.S.),VIR,2017,64.4,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Virgin Islands (U.S.),VIR,2016,59.6,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Virgin Islands (U.S.),VIR,2015,54.8,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Virgin Islands (U.S.),VIR,2014,50.1,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Virgin Islands (U.S.),VIR,2013,45.3,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Virgin Islands (U.S.),VIR,2012,40.5,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Virgin Islands (U.S.),VIR,2011,35.6,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Virgin Islands (U.S.),VIR,2010,31.2,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Virgin Islands (U.S.),VIR,2009,27.4,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Virgin Islands (U.S.),VIR,2008,27.4,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Virgin Islands (U.S.),VIR,2007,27.3,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Virgin Islands (U.S.),VIR,2006,27.3,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Virgin Islands (U.S.),VIR,2005,27.3,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Virgin Islands (U.S.),VIR,2004,27.4,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Virgin Islands (U.S.),VIR,2003,27.4,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Virgin Islands (U.S.),VIR,2002,27.5,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Virgin Islands (U.S.),VIR,2001,18.4,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Virgin Islands (U.S.),VIR,2000,13.8,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
West Bank and Gaza,PSE,2024,,Percentage,Missing,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
West Bank and Gaza,PSE,2023,86.6,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
West Bank and Gaza,PSE,2022,88.6,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
West Bank and Gaza,PSE,2021,82.2,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
West Bank and Gaza,PSE,2020,76.0,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
West Bank and Gaza,PSE,2019,70.6,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
West Bank and Gaza,PSE,2018,64.4,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
West Bank and Gaza,PSE,2017,63.3,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
West Bank and Gaza,PSE,2016,59.9,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
West Bank and Gaza,PSE,2015,56.7,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
West Bank and Gaza,PSE,2014,53.7,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
West Bank and Gaza,PSE,2013,46.6,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
West Bank and Gaza,PSE,2012,43.4,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
West Bank and Gaza,PSE,2011,41.1,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
West Bank and Gaza,PSE,2010,37.4,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
West Bank and Gaza,PSE,2009,32.2,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
West Bank and Gaza,PSE,2008,24.4,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
West Bank and Gaza,PSE,2007,21.2,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
West Bank and Gaza,PSE,2006,18.4,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
West Bank and Gaza,PSE,2005,16.0,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
West Bank and Gaza,PSE,2004,4.4,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
West Bank and Gaza,PSE,2003,4.13,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
West Bank and Gaza,PSE,2002,3.1,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
West Bank and Gaza,PSE,2001,1.84,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
West Bank and Gaza,PSE,2000,1.11,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
"Yemen, Rep.",YEM,2024,,Percentage,Missing,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
"Yemen, Rep.",YEM,2023,,Percentage,Missing,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
"Yemen, Rep.",YEM,2022,,Percentage,Missing,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
"Yemen, Rep.",YEM,2021,,Percentage,Missing,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
"Yemen, Rep.",YEM,2020,13.8,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
"Yemen, Rep.",YEM,2019,,Percentage,Missing,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
"Yemen, Rep.",YEM,2018,,Percentage,Missing,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
"Yemen, Rep.",YEM,2017,26.7,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
"Yemen, Rep.",YEM,2016,24.6,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
"Yemen, Rep.",YEM,2015,24.1,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
"Yemen, Rep.",YEM,2014,22.6,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
"Yemen, Rep.",YEM,2013,20.0,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
"Yemen, Rep.",YEM,2012,17.4,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
"Yemen, Rep.",YEM,2011,14.9,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
"Yemen, Rep.",YEM,2010,12.4,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
"Yemen, Rep.",YEM,2009,9.96,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
"Yemen, Rep.",YEM,2008,6.89,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
"Yemen, Rep.",YEM,2007,5.01,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
"Yemen, Rep.",YEM,2006,1.25,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
"Yemen, Rep.",YEM,2005,1.05,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
"Yemen, Rep.",YEM,2004,0.881,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
"Yemen, Rep.",YEM,2003,0.605,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
"Yemen, Rep.",YEM,2002,0.519,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
"Yemen, Rep.",YEM,2001,0.0908,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
"Yemen, Rep.",YEM,2000,0.0825,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Zambia,ZMB,2024,,Percentage,Missing,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Zambia,ZMB,2023,33.0,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Zambia,ZMB,2022,32.0,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Zambia,ZMB,2021,32.5,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Zambia,ZMB,2020,24.5,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
